pid,text,entropy,candidates
10523,"marina deco wood ornament this is really great piece , and it will be much realistic after 1 month in he water , i loved it .",24.049816,53: novelty_gag_toys | 21: baby_toddler_toys | 13: arts_crafts | 111: sports_outdoor_play | 3: toys_games | 128: feeding | 34: stuffed_animals_plush | 204: easels | 15: action_toy_figures | 120: hobbies
13727,crayola color wonder markers and paper purchased this for the christmas visit of our two granddaughters . was a great success at occupying their time . good educational outlet .,18.497318,13: arts_crafts | 21: baby_toddler_toys | 145: bathing_skin_care | 111: sports_outdoor_play | 128: feeding | 53: novelty_gag_toys | 3: toys_games | 5: puzzles | 40: baby_products | 194: gift_sets
16584,insect lore live butterfly garden seems really cool and much cheaper than purchasing it on tv . just waiting for my little creatures to arrive in mail . i bought one for a dear little girl with cancer pray for madi . and also purchased one for myself . excited ! ! ! amazon rocks ! ! ! lt 3,18.495668,21: baby_toddler_toys | 128: feeding | 296: fish_aquatic_pets | 53: novelty_gag_toys | 265: candy_chocolate | 111: sports_outdoor_play | 187: stuffed_animals_toys | 3: toys_games | 194: gift_sets | 13: arts_crafts
17231,"durex condoms these bad babies are durable worth the money and easily accessible because i bought such a big bundle , thanks again durex .",18.49539,105: sexual_wellness | 220: fragrance | 221: women_s | 326: sensual_delights | 128: feeding | 38: health_care | 145: bathing_skin_care | 40: baby_products | 23: health_personal_care | 31: household_supplies
17914,bruder mack granite dump truck i already responded to this rating but it was on the wrong account it was on the account of the person they were mailed to . but i was very pleased and my grandson loved the truck .,18.495361,147: vehicles_remote_control | 21: baby_toddler_toys | 3: toys_games | 160: strollers | 120: hobbies | 148: play_vehicles | 111: sports_outdoor_play | 53: novelty_gag_toys | 41: gear | 30: electronics_for_kids
5170,"centrum silver adults 50 i bought this time for my parents , grand parents , the subscribe price is really considerate . i 'll go on purchasing here on amazon !",18.4897,265: candy_chocolate | 128: feeding | 105: sexual_wellness | 53: novelty_gag_toys | 111: sports_outdoor_play | 208: gourmet_gifts | 4: games | 21: baby_toddler_toys | 13: arts_crafts | 40: baby_products
4098,"sanyo 2 , 500 mah aa nimh rechargeable batteries ( 4 pack ) ideal for our granddaughter 's digital camera which gets a lot of use .",18.487007,31: household_supplies | 32: household_batteries | 111: sports_outdoor_play | 53: novelty_gag_toys | 120: hobbies | 296: fish_aquatic_pets | 21: baby_toddler_toys | 13: arts_crafts | 30: electronics_for_kids | 3: toys_games
5199,"seventh generation trash bags , pack of 12 , packaging may vary these trash bags are wimpy . i wish i 'd returned them sooner they are a hassle and have frequently broken en route to the trash dump . not fun .",18.485977,31: household_supplies | 296: fish_aquatic_pets | 131: diapering | 32: household_batteries | 60: tools_accessories | 96: cleaning_tools | 40: baby_products | 128: feeding | 290: lighters | 258: household_cleaning
19231,"tantrica portable bullet vibrator 5 pack i bought these as a replacement because i really enjoy the bullet . these arent even in the same ballpark as my previous bullet , they barely have any power . i was extremely dissappointed .",18.484207,21: baby_toddler_toys | 53: novelty_gag_toys | 3: toys_games | 111: sports_outdoor_play | 128: feeding | 17: dolls_accessories | 13: arts_crafts | 15: action_toy_figures | 145: bathing_skin_care | 160: strollers
6566,"stork craft aspen 5 drawer chest i purchased this whole set in the cognac color . the 5 drawer chest , 3 drawer dresser combo ( with the door ) and the matching crib ! this is an absolutely beautiful set of very good quality that i continually get compliments on . as with most things you order , it takes some work to put it together , but with a few screwdrivers , a hammer , and a power drill , it 's no problem ! in fact i did it all myself , and would n't let my husband or father help ! the customer service is also great . i had one item come in damaged . they immediately sent another via fedex . i highly recommend this set . you wo n't regret it .",18.480204,128: feeding | 40: baby_products | 145: bathing_skin_care | 139: nursery | 21: baby_toddler_toys | 194: gift_sets | 13: arts_crafts | 31: household_supplies | 34: stuffed_animals_plush | 76: baby_child_care
4680,"protective latex tissue finger cots medium 144 box these finger cots work as advertised ! althought the latex used is not as soft as flints , you ca n't really beat the price . oh yeah , and shipping was super fast . i was amazed at how quick it got to me .",18.480042,131: diapering | 38: health_care | 74: medical_supplies_equipment | 60: tools_accessories | 241: changing_table_pads_covers | 40: baby_products | 31: household_supplies | 21: baby_toddler_toys | 145: bathing_skin_care | 13: arts_crafts
14646,"break your own geodes these geodes were very hard to crack open . it took several good whacks with a hammer to crack them and then they tended to fly into lots of tiny pieces . they were interesting to look at once open , but not very colorful . mostly just darker shades of grey . i 'm not an expert in any form of geodes , but these were not at all what i expected .",18.477262,111: sports_outdoor_play | 53: novelty_gag_toys | 21: baby_toddler_toys | 265: candy_chocolate | 13: arts_crafts | 3: toys_games | 296: fish_aquatic_pets | 4: games | 120: hobbies | 208: gourmet_gifts
13663,"beyblade american hasbro driger f combination typea 24 driger f is so wicked awesome ! it 's speed is so strong , even the most powerful beyblades ca n't keep up with it 's vicious assault ! it has got awesome endurance , and an amazing attack ! it does n't have very good defense , but its so fast that most of the time , blades ca n't get close to it to attack !",18.476662,4: games | 53: novelty_gag_toys | 111: sports_outdoor_play | 3: toys_games | 15: action_toy_figures | 435: game_room_games | 19: card_games | 17: dolls_accessories | 105: sexual_wellness | 238: floor_games
12624,"amazon . com great product ! i loved all the separate zipper pockets and the removable makeup bag . this made for convenient corralling of my jewelry and makeup ! i would recommend this product to anyone who travels , even for a weekend !",18.476522,220: fragrance | 221: women_s | 60: tools_accessories | 10: beauty | 199: dogs | 11: makeup | 17: dolls_accessories | 24: personal_care | 382: apparel_accessories | 44: skin_care
968,"beetle juice vhs ( 1988 ) tim burton is a guy hollywood should honor every day . he 's one of the few who agree to stay in the system and direct personal movies for the majors . and his personal world is something very special . things have a soul or , at least , come to life under burton 's camera . beetlejuice is one of the first efforts of tim burton and it 's already great . there 's a style , a signature , a world , details which reveal an authentic creator . it 's possible you will hate this world but you will not have losed two hours , i guarantee you . come and see what can be created with a camera and a little brain . a dvd i 'm proud to have in my collection .",18.473457,4: games | 265: candy_chocolate | 53: novelty_gag_toys | 3: toys_games | 208: gourmet_gifts | 105: sexual_wellness | 19: card_games | 238: floor_games | 15: action_toy_figures | 340: gummy_candies
15625,"nuby 2 pack insulated no spill straw cup , 9 ounce , colors may vary i have been trying to find the right sippy cup for 6 months and just stumbled upon one of these on clearance at walmart . i thought i would give it a shot and lo and behold , it is phenomenal ! my little man loves it and it is the only sippy cup he has ever used ! i have a cabinet full of every different shape , size , and kind of sippies that just sit there because he refuses them ! i 've searched everywhere in stores and could n't find anymore so i am thrilled to find them on amazon ! these cups are great because they are relatively easy to clean , they do n't leak or spill , and i absolutely love that they are insulated . the only downsides are that i 'm not crazy about some of the designs or prints and they do have a tendency to splash some liquid on you when you flip them open but overall i am very pleased with this product and intend to purchase several .",18.473166,128: feeding | 8: beverages | 265: candy_chocolate | 208: gourmet_gifts | 40: baby_products | 129: bottle_feeding | 31: household_supplies | 313: dairy_eggs | 145: bathing_skin_care | 346: milk
438,"my brest friend deluxe pillow , light green i am very small myself , and this was the only nursing pillow i tried that felt like it actually got my son into the right position and did n't feel like i was having to hold it on . everyone is different , but this is the one that worked best for me .",18.468435,40: baby_products | 34: stuffed_animals_plush | 21: baby_toddler_toys | 187: stuffed_animals_toys | 139: nursery | 131: diapering | 128: feeding | 162: pregnancy_maternity | 135: safety | 241: changing_table_pads_covers
5598,"halo sleepsack wearable blanket cream micro fleece hava always used these for my kids for safety reasons . the little one is so active , she would have wrapped a regular blanket around herself and not been able to get out of it . she 's too chilly even wearing a fleece sleeper , so we add this on top and she does n't have chilly hands in the morning anymore .",18.463455,131: diapering | 40: baby_products | 34: stuffed_animals_plush | 241: changing_table_pads_covers | 145: bathing_skin_care | 21: baby_toddler_toys | 162: pregnancy_maternity | 139: nursery | 199: dogs | 187: stuffed_animals_toys
